Vnum	Name	Type	SubType	Size	AntiFlags	Flags	WearFlags	ImmuneFlags	Gold	ShopBuyPrice	RefinedVnum	RefineSet	AlterToMagicItemPercent	LimitType0	LimitValue0	LimitType1	LimitValue1	ApplyType0	ApplyValue0	ApplyType1	ApplyValue1	ApplyType2	ApplyValue2	ApplyType3	ApplyValue3	Value0	Value1	Value2	Value3	Value4	Value5	Specular	GainSocketPercent	AddonType
44476	Nr_Armura1_1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44477	924	0	LEVEL	104	LIMIT_NONE	0	APPLY_RANDOM	26	APPLY_RESIST_MAGIC	26	APPLY_HP_REGEN	36	APPLY_NOLAN	20	0	350	0	41583	0	32	50	3	0
44477	Nr_Armura1_1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44478	923	0	LEVEL	106	LIMIT_NONE	0	APPLY_RANDOM	27	APPLY_RESIST_MAGIC	27	APPLY_HP_REGEN	37	APPLY_NOLAN	22	0	350	0	41583	0	47	65	3	0
44478	Nr_Armura1_1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44479	922	0	LEVEL	108	LIMIT_NONE	0	APPLY_RANDOM	29	APPLY_RESIST_MAGIC	29	APPLY_HP_REGEN	38	APPLY_NOLAN	24	0	350	0	41583	0	68	80	3	0
44479	Nr_Armura1_1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44540	903	0	LEVEL	110	LIMIT_NONE	0	APPLY_RANDOM	30	APPLY_RESIST_MAGIC	30	APPLY_HP_REGEN	40	APPLY_NOLAN	25	0	350	0	41583	0	100	100	3	0
44480	Nr_Armura1_+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44481	920	0	LEVEL	110	LIMIT_NONE	0	APPLY_RANDOM	31	APPLY_RESIST_MAGIC	31	APPLY_HP_REGEN	31	APPLY_NOLAN	20	0	450	0	41611	0	0	10	3	0
44481	Nr_Armura1_+1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44482	919	0	LEVEL	111	LIMIT_NONE	0	APPLY_RANDOM	32	APPLY_RESIST_MAGIC	32	APPLY_HP_REGEN	31	APPLY_NOLAN	21	0	450	0	41611	0	5	20	3	0
44482	Nr_Armura1_+2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44483	918	0	LEVEL	112	LIMIT_NONE	0	APPLY_RANDOM	33	APPLY_RESIST_MAGIC	33	APPLY_HP_REGEN	32	APPLY_NOLAN	22	0	450	0	41611	0	7	25	3	0
44483	Nr_Armura1_+3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44484	917	0	LEVEL	113	LIMIT_NONE	0	APPLY_RANDOM	34	APPLY_RESIST_MAGIC	34	APPLY_HP_REGEN	32	APPLY_NOLAN	23	0	450	0	41611	0	10	30	3	0
44484	Nr_Armura1_+4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44485	916	0	LEVEL	114	LIMIT_NONE	0	APPLY_RANDOM	35	APPLY_RESIST_MAGIC	35	APPLY_HP_REGEN	33	APPLY_NOLAN	24	0	450	0	41611	0	15	35	3	0
44485	Nr_Armura1_+5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44486	915	0	LEVEL	115	LIMIT_NONE	0	APPLY_RANDOM	36	APPLY_RESIST_MAGIC	36	APPLY_HP_REGEN	33	APPLY_NOLAN	26	0	450	0	41611	0	22	40	3	0
44486	Nr_Armura1_+6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44487	914	0	LEVEL	116	LIMIT_NONE	0	APPLY_RANDOM	37	APPLY_RESIST_MAGIC	37	APPLY_HP_REGEN	34	APPLY_NOLAN	27	0	450	0	41611	0	32	50	3	0
44487	Nr_Armura1_+7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44488	913	0	LEVEL	117	LIMIT_NONE	0	APPLY_RANDOM	40	APPLY_RESIST_MAGIC	40	APPLY_HP_REGEN	35	APPLY_NOLAN	28	0	450	0	41611	0	47	65	3	0
44488	Nr_Armura1_+8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44489	912	0	LEVEL	118	LIMIT_NONE	0	APPLY_RANDOM	42	APPLY_RESIST_MAGIC	42	APPLY_HP_REGEN	40	APPLY_NOLAN	29	0	450	0	41611	0	68	80	3	0
44489	Nr_Armura1_+9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44490	911	0	LEVEL	119	LIMIT_NONE	0	APPLY_RANDOM	43	APPLY_RESIST_MAGIC	43	APPLY_HP_REGEN	42	APPLY_NOLAN	30	0	450	0	41611	0	100	100	3	0
44490	Nr_Armura1_+10	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44491	910	0	LEVEL	120	LIMIT_NONE	0	APPLY_RANDOM	44	APPLY_RESIST_MAGIC	44	APPLY_HP_REGEN	44	APPLY_NOLAN	31	0	450	0	41611	0	100	100	3	0
44491	Nr_Armura1_+11	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44492	909	0	LEVEL	122	LIMIT_NONE	0	APPLY_RANDOM	45	APPLY_RESIST_MAGIC	45	APPLY_HP_REGEN	46	APPLY_NOLAN	32	0	450	0	41611	0	100	100	3	0
44492	Nr_Armura1_+12	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44493	908	0	LEVEL	124	LIMIT_NONE	0	APPLY_RANDOM	47	APPLY_RESIST_MAGIC	47	APPLY_HP_REGEN	48	APPLY_NOLAN	33	0	450	0	41611	0	100	100	3	0
44493	Nr_Armura1_+13	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44494	907	0	LEVEL	125	LIMIT_NONE	0	APPLY_RANDOM	48	APPLY_RESIST_MAGIC	48	APPLY_HP_REGEN	50	APPLY_NOLAN	34	0	450	0	41611	0	100	100	3	0
44494	Nr_Armura1_+14	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44495	906	0	LEVEL	126	LIMIT_NONE	0	APPLY_RANDOM	49	APPLY_RESIST_MAGIC	49	APPLY_HP_REGEN	52	APPLY_NOLAN	34	0	450	0	41611	0	100	100	3	0
44495	Nr_Armura1_+15	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	0	0	0	LEVEL	127	LIMIT_NONE	0	APPLY_RANDOM	50	APPLY_RESIST_MAGIC	50	APPLY_HP_REGEN	55	APPLY_NOLAN	35	0	450	0	41611	0	100	100	3	0
44500	Nr_Armura1_+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44501	920	0	LEVEL	110	LIMIT_NONE	0	APPLY_RANDOM	31	APPLY_RESIST_MAGIC	31	APPLY_HP_REGEN	31	APPLY_NOLAN	20	0	450	0	41611	0	0	10	3	0
44501	Nr_Armura1_+1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44502	919	0	LEVEL	111	LIMIT_NONE	0	APPLY_RANDOM	32	APPLY_RESIST_MAGIC	32	APPLY_HP_REGEN	31	APPLY_NOLAN	21	0	450	0	41611	0	5	20	3	0
44502	Nr_Armura1_+2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44503	918	0	LEVEL	112	LIMIT_NONE	0	APPLY_RANDOM	33	APPLY_RESIST_MAGIC	33	APPLY_HP_REGEN	32	APPLY_NOLAN	22	0	450	0	41611	0	7	25	3	0
44503	Nr_Armura1_+3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44504	917	0	LEVEL	113	LIMIT_NONE	0	APPLY_RANDOM	34	APPLY_RESIST_MAGIC	34	APPLY_HP_REGEN	32	APPLY_NOLAN	23	0	450	0	41611	0	10	30	3	0
44504	Nr_Armura1_+4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44505	916	0	LEVEL	114	LIMIT_NONE	0	APPLY_RANDOM	35	APPLY_RESIST_MAGIC	35	APPLY_HP_REGEN	33	APPLY_NOLAN	24	0	450	0	41611	0	15	35	3	0
44505	Nr_Armura1_+5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44506	915	0	LEVEL	115	LIMIT_NONE	0	APPLY_RANDOM	36	APPLY_RESIST_MAGIC	36	APPLY_HP_REGEN	33	APPLY_NOLAN	26	0	450	0	41611	0	22	40	3	0
44506	Nr_Armura1_+6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44507	914	0	LEVEL	116	LIMIT_NONE	0	APPLY_RANDOM	37	APPLY_RESIST_MAGIC	37	APPLY_HP_REGEN	34	APPLY_NOLAN	27	0	450	0	41611	0	32	50	3	0
44507	Nr_Armura1_+7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44508	913	0	LEVEL	117	LIMIT_NONE	0	APPLY_RANDOM	40	APPLY_RESIST_MAGIC	40	APPLY_HP_REGEN	35	APPLY_NOLAN	28	0	450	0	41611	0	47	65	3	0
44508	Nr_Armura1_+8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44509	912	0	LEVEL	118	LIMIT_NONE	0	APPLY_RANDOM	42	APPLY_RESIST_MAGIC	42	APPLY_HP_REGEN	40	APPLY_NOLAN	29	0	450	0	41611	0	68	80	3	0
44509	Nr_Armura1_+9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44510	911	0	LEVEL	119	LIMIT_NONE	0	APPLY_RANDOM	43	APPLY_RESIST_MAGIC	43	APPLY_HP_REGEN	42	APPLY_NOLAN	30	0	450	0	41611	0	100	100	3	0
44510	Nr_Armura1_+10	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44511	910	0	LEVEL	120	LIMIT_NONE	0	APPLY_RANDOM	44	APPLY_RESIST_MAGIC	44	APPLY_HP_REGEN	44	APPLY_NOLAN	31	0	450	0	41611	0	100	100	3	0
44511	Nr_Armura1_+11	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44512	909	0	LEVEL	122	LIMIT_NONE	0	APPLY_RANDOM	45	APPLY_RESIST_MAGIC	45	APPLY_HP_REGEN	46	APPLY_NOLAN	32	0	450	0	41611	0	100	100	3	0
44512	Nr_Armura1_+12	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44513	908	0	LEVEL	124	LIMIT_NONE	0	APPLY_RANDOM	47	APPLY_RESIST_MAGIC	47	APPLY_HP_REGEN	48	APPLY_NOLAN	33	0	450	0	41611	0	100	100	3	0
44513	Nr_Armura1_+13	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44514	907	0	LEVEL	125	LIMIT_NONE	0	APPLY_RANDOM	48	APPLY_RESIST_MAGIC	48	APPLY_HP_REGEN	50	APPLY_NOLAN	34	0	450	0	41611	0	100	100	3	0
44514	Nr_Armura1_+14	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44515	906	0	LEVEL	126	LIMIT_NONE	0	APPLY_RANDOM	49	APPLY_RESIST_MAGIC	49	APPLY_HP_REGEN	52	APPLY_NOLAN	34	0	450	0	41611	0	100	100	3	0
44515	Nr_Armura1_+15	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	0	0	0	LEVEL	127	LIMIT_NONE	0	APPLY_RANDOM	50	APPLY_RESIST_MAGIC	50	APPLY_HP_REGEN	55	APPLY_NOLAN	35	0	450	0	41611	0	100	100	3	0
44520	Nr_Armura1_+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44521	920	0	LEVEL	110	LIMIT_NONE	0	APPLY_RANDOM	31	APPLY_RESIST_MAGIC	31	APPLY_HP_REGEN	31	APPLY_NOLAN	20	0	450	0	41611	0	0	10	3	0
44521	Nr_Armura1_+1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44522	919	0	LEVEL	111	LIMIT_NONE	0	APPLY_RANDOM	32	APPLY_RESIST_MAGIC	32	APPLY_HP_REGEN	31	APPLY_NOLAN	21	0	450	0	41611	0	5	20	3	0
44522	Nr_Armura1_+2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44523	918	0	LEVEL	112	LIMIT_NONE	0	APPLY_RANDOM	33	APPLY_RESIST_MAGIC	33	APPLY_HP_REGEN	32	APPLY_NOLAN	22	0	450	0	41611	0	7	25	3	0
44523	Nr_Armura1_+3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44524	917	0	LEVEL	113	LIMIT_NONE	0	APPLY_RANDOM	34	APPLY_RESIST_MAGIC	34	APPLY_HP_REGEN	32	APPLY_NOLAN	23	0	450	0	41611	0	10	30	3	0
44524	Nr_Armura1_+4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44525	916	0	LEVEL	114	LIMIT_NONE	0	APPLY_RANDOM	35	APPLY_RESIST_MAGIC	35	APPLY_HP_REGEN	33	APPLY_NOLAN	24	0	450	0	41611	0	15	35	3	0
44525	Nr_Armura1_+5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44526	915	0	LEVEL	115	LIMIT_NONE	0	APPLY_RANDOM	36	APPLY_RESIST_MAGIC	36	APPLY_HP_REGEN	33	APPLY_NOLAN	26	0	450	0	41611	0	22	40	3	0
44526	Nr_Armura1_+6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44527	914	0	LEVEL	116	LIMIT_NONE	0	APPLY_RANDOM	37	APPLY_RESIST_MAGIC	37	APPLY_HP_REGEN	34	APPLY_NOLAN	27	0	450	0	41611	0	32	50	3	0
44527	Nr_Armura1_+7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44528	913	0	LEVEL	117	LIMIT_NONE	0	APPLY_RANDOM	40	APPLY_RESIST_MAGIC	40	APPLY_HP_REGEN	35	APPLY_NOLAN	28	0	450	0	41611	0	47	65	3	0
44528	Nr_Armura1_+8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44529	912	0	LEVEL	118	LIMIT_NONE	0	APPLY_RANDOM	42	APPLY_RESIST_MAGIC	42	APPLY_HP_REGEN	40	APPLY_NOLAN	29	0	450	0	41611	0	68	80	3	0
44529	Nr_Armura1_+9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44530	911	0	LEVEL	119	LIMIT_NONE	0	APPLY_RANDOM	43	APPLY_RESIST_MAGIC	43	APPLY_HP_REGEN	42	APPLY_NOLAN	30	0	450	0	41611	0	100	100	3	0
44530	Nr_Armura1_+10	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44531	910	0	LEVEL	120	LIMIT_NONE	0	APPLY_RANDOM	44	APPLY_RESIST_MAGIC	44	APPLY_HP_REGEN	44	APPLY_NOLAN	31	0	450	0	41611	0	100	100	3	0
44531	Nr_Armura1_+11	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44532	909	0	LEVEL	122	LIMIT_NONE	0	APPLY_RANDOM	45	APPLY_RESIST_MAGIC	45	APPLY_HP_REGEN	46	APPLY_NOLAN	32	0	450	0	41611	0	100	100	3	0
44532	Nr_Armura1_+12	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44533	908	0	LEVEL	124	LIMIT_NONE	0	APPLY_RANDOM	47	APPLY_RESIST_MAGIC	47	APPLY_HP_REGEN	48	APPLY_NOLAN	33	0	450	0	41611	0	100	100	3	0
44533	Nr_Armura1_+13	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44534	907	0	LEVEL	125	LIMIT_NONE	0	APPLY_RANDOM	48	APPLY_RESIST_MAGIC	48	APPLY_HP_REGEN	50	APPLY_NOLAN	34	0	450	0	41611	0	100	100	3	0
44534	Nr_Armura1_+14	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44535	906	0	LEVEL	126	LIMIT_NONE	0	APPLY_RANDOM	49	APPLY_RESIST_MAGIC	49	APPLY_HP_REGEN	52	APPLY_NOLAN	34	0	450	0	41611	0	100	100	3	0
44535	Nr_Armura1_+15	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	0	0	0	LEVEL	127	LIMIT_NONE	0	APPLY_RANDOM	50	APPLY_RESIST_MAGIC	50	APPLY_HP_REGEN	55	APPLY_NOLAN	35	0	450	0	41611	0	100	100	3	0
44540	Nr_Armura1_+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_SELL	ITEM_TUNABLE	WEAR_BODY	NONE	0	0	44541	920	0	LEVEL	110	LIMIT_NONE	0	APPLY_RANDOM	31	APPLY_RESIST_MAGIC	31	APPLY_HP_REGEN	31	APPLY_NOLAN	20	0	450	0	41611	0	0	10	3	0
